,0
10465,HHLA3
10466,NASP
10467,MIR499A
10468,GRIN2B
10469,AQP7
10470,SDS
10471,TFPT
10472,RAF1
10473,GRM5
10474,FBXO44
10475,PPM1L
10476,ZBTB7A
10477,AIM2
10478,EHMT1
10479,MIR125B1
10480,NEURL1B
10481,BAGE2
10482,RBM4
10483,P2RX7
10484,KMT2B
10485,HOXB6
10486,PSMB10
10487,CDKN3
10488,TRA2B
10489,P4HA2
10490,INSRR
10491,FABP5
10492,GTF2IRD2
10493,RTN4RL2
10494,UBAP2L
10495,NSMF
10496,ABHD16A
10497,KCNJ3
10498,DYDC1
10499,MCOLN3
10500,UBE2A
10501,REEP2
10502,VCL
10503,CARHSP1
10504,MIR30B
10505,AGT
10506,IQCH
10507,MINPP1
10508,SBSN
10509,ATP6V0B
10510,AHSG
10511,TLE1
10512,CAP1
10513,MTRFR
10514,PRIMPOL
10515,COX7A2L
10516,ADGRE1
10517,SON
10518,CYTH1
10519,THEMIS
10520,NCOR1
10521,ARL2
10522,UAP1
10523,SLC41A1
10524,KDM6B
10525,GHSR
10526,CHUK
10527,CALHM1
10528,ADRA1D
10529,STEAP4
10530,CHCHD7
10531,MED18
10532,LINCMD1
10533,NAGLU
10534,ALDOB
10535,ENDOG
10536,OR1A1
10537,DYSF
10538,CLEC2B
10539,EEF1E1
10540,NDUFB10
10541,RASAL1
10542,RNF34
10543,HCRTR1
10544,TERF1
10545,KNG1
10546,RCOR2
10547,PLBD1
10548,CLGN
10549,MYRF
10550,SIKE1
10551,MTNR1B
10552,LOXL2
10553,USP1
10554,MED15
10555,RICTOR
10556,PYY2
10557,ZNF628
10558,COL5A3
10559,PLA2G12A
10560,ADAMDEC1
10561,GRPEL1
10562,FRMD4A
10563,H3-3B
10564,ESB3
10565,CD200
10566,LINC00293
10567,CAPN6
10568,SEMG1
10569,MGMT
10570,DMTN
10571,DLX1
10572,ACTL7A
10573,ENC1
10574,UGGT1
10575,RIOK1
10576,TCF24
10577,KCNA3
10578,UQCRH
10579,PDHB
10580,ZP2
10581,CRYGB
10582,FBXL22
10583,SPECC1
10584,AJAP1
10585,PHLDB1
10586,CNPY2
10587,PCBD1
10588,PVRIG
10589,ABCB4
10590,ADCY2
10591,OLFM4
10592,SLC25A16
10593,AKR1C4
10594,BBS4
10595,MFN2
10596,EIF1AD
10597,PCNP
10598,SOX9
10599,PNPLA8
10600,RNF6
10601,FGFRL1
10602,TRIM6
10603,DNAH11
10604,USP20
10605,MIOS
10606,CCDC174
10607,MT1E
10608,PAN2
10609,CPB2
10610,GSKIP
10611,KCNC4
10612,TRPV3
10613,PIBF1
10614,B3GNTL1
10615,CKAP5
10616,NELFE
10617,HMG20B
10618,MAT2A
10619,BHMT2
10620,VWA2
10621,CDK2
10622,APOA5
10623,ACKR3
10624,DUSP5
10625,STAG2
10626,VAX2
10627,RBM38
10628,FAM128A
10629,NUDT9
10630,CRB2
10631,IFNA21
10632,SEC13
10633,TSC2
10634,FERMT3
10635,CROCC
10636,GNG10
10637,IRF5
10638,DDX10
10639,SART3
10640,PAK1
10641,GNB4
10642,ERMP1
10643,LCE3C
10644,PDIA5
10645,PPBPP1
10646,ACP6
10647,BRPF1
10648,LYPD1
10649,CDT1
10650,RDBP
10651,MAP2K1
10652,ADAM21
10653,PPFIA3
10654,SPATC1L
10655,LCE1E
10656,CIART
10657,MBIP
10658,XIRP2
10659,SEMG2
10660,C8B
10661,NAA15
10662,PWRN2
10663,CAD
10664,BMP15
10665,EPHA2
10666,HS3ST3B1
10667,SMN1
10668,NBEAL2
10669,HTR3A
10670,SLC49A4
10671,RAMAC
10672,BLZF1
10673,CT47A8
10674,E4F1
10675,PLCXD1
10676,ADGRB2
10677,MLL2
10678,TAS2R31
10679,PARP11
10680,FBXL8
10681,SCAANT1
10682,LRPPRC
10683,PTPN9
10684,TTC23L
10685,BDKRB1
10686,THORLNC
10687,ZNF750
10688,PLA2G12B
10689,NIN
10690,SLC25A28
10691,VSIR
10692,OTUD6B
10693,ASMT
10694,RCL1
10695,RILPL2
10696,SUGP2
10697,TEX28
10698,SORL1
10699,ABCA12
10700,TNFRSF11A
10701,TARBP2
10702,TUBGCP2
10703,GTF2F2
10704,MPHOSPH8
10705,NEK7
10706,CBLIF
10707,HENMT1
10708,FAM20A
10709,LST1
10710,PDGFB
10711,FRAT1
10712,PPP2R3C
10713,CA10
10714,CAPS2
10715,AGTR1
10716,MARCKSL1
10717,NCKAP1L
10718,ZKSCAN3
10719,SURF2
10720,SYS1
10721,ZNF77
10722,TJP3
10723,GGA2
10724,SLCO6A1
10725,GNAT1
10726,MATN1
10727,MIR302B
10728,POP4
10729,PCA3
10730,SLC46A2
10731,MIR152
10732,TRNT1
10733,FKBP1B
10734,DNAJB5
10735,DMRT3
10736,ALOX12B
10737,FADS3
10738,SNORD82
10739,ODAD1
10740,SPEM1
10741,DUSP23
10742,MAGEA11
10743,KIF19
10744,HTOR
10745,ADCY6
10746,ANKS1B
10747,DGKD
10748,AIP
10749,ZNF768
10750,EXT2
10751,PML
10752,OSGIN2
10753,GAGE10
10754,NPTXR
10755,PTPRO
10756,LUC7L2
10757,UBB
10758,SSC5D
10759,CLN8
10760,RRAD
10761,ARL6
10762,CALCB
10763,TRAF1
10764,PTGER2
10765,SMAD5
10766,IL18
10767,SHTN1
10768,SLIRP
10769,SRPRB
10770,PDZRN3
10771,TJAP1
10772,C3
10773,HTRA1
10774,ZNF503
10775,EBNA1BP2
10776,FDX1L
10777,TMEM14B
10778,ZNF3
10779,GMDS
10780,SLC25A45
10781,HDGFL3
10782,RHOF
10783,CHMP2B
10784,WHAMM
10785,SNTG2
10786,KIF18B
10787,MAP3K6
10788,ARAP1
10789,EI24
10790,TPRX1
10791,MARCHF8
10792,GALNT12
10793,CSRNP1
10794,APOC4
10795,BBX
10796,THY1
10797,TOP3B
10798,PLCD4
10799,OFD1
10800,UGT1A6
10801,SHOX2
10802,TIAM1
10803,IGH
10804,LINC00163
10805,PEX11G
10806,SGK196
10807,LBH
10808,RPL21P1
10809,KCTD17
10810,ANXA8
10811,HDAC2
10812,DUOXA1
10813,TMEM207
10814,TUFT1
10815,NKRF
10816,ZNF32
10817,ABCD4
10818,ABCC4
10819,DET1
10820,NLN
10821,HADHB
10822,SPRR2A
10823,TOR2A
10824,ACLY
10825,NBPF12
10826,DDX58
10827,KLHL22
10828,HMX2
10829,KAT2A
10830,PIEZO1
10831,RN7SL3
10832,HCFC1
10833,GBA2
10834,SCARF1
10835,SPIN2A
10836,MIR1292
10837,TCHH
10838,MAGEB5
10839,NXT1
10840,MT-TA
10841,APTX
10842,TLK1
10843,CXCL8
10844,PIWIL2
10845,COX6B2
10846,MAN2C1
10847,RXFP2
10848,WDR5
10849,SELENOO
10850,VIRMA
10851,CCT6B
10852,CCL2
10853,PCDHA1
10854,NCOA6
10855,CARMIL1
10856,ZFTA
10857,DRD3
10858,CCR6
10859,ZNF16
10860,TNFRSF4
10861,MT-ND2
10862,STOML1
10863,CADPS2
10864,TNFSF18
10865,MIR26A1
10866,GPR174
10867,CWF19L1
10868,TCF3
10869,PLSCR1
10870,PRKCSH
10871,DRAM2
10872,KIF17
10873,POLG2
10874,STRA8
10875,AFAP1L2
10876,ADAD1
10877,COA6
10878,ACSF2
10879,TRMT61B
10880,GLS2
10881,RXRG
10882,ZNF426
10883,BCL9
10884,IGF1
10885,MEIKIN
10886,QRSL1
10887,MAGEB18
10888,ATF7IP
10889,MTIF2
10890,CACNG7
10891,ARTN
10892,SLC25A2
10893,NAT8B
10894,MRPS17
10895,ZNF572
10896,SH3GL3
10897,CREBBP
10898,SAP130
10899,ALYREF
10900,ASPM
10901,FGG
10902,CTSS
10903,SELENOP
10904,PEX3
10905,POU3F3
10906,GTPBP6
10907,ZNF101
10908,MAGEA2
10909,HNRNPH3
10910,PSMF1
10911,SCT
10912,OCM
10913,LPAR2
10914,SIGLEC12
10915,TSFM
10916,AP4M1
10917,ANG
10918,KIAA0754
10919,VWF
10920,PITPNC1
10921,TP53RK
10922,TSNAXIP1
10923,CDR1-AS
10924,PDE7A
10925,ACR
10926,MAGED2
10927,RIMBP3B
10928,OTUD7A
10929,TAAR5
10930,CD46
10931,DNAJB13
10932,CUL4B
10933,EIF4E
10934,GABRA2
10935,MPPE1
10936,SPDYE2
10937,TAS2R20
10938,PTTG1
10939,SEPTIN7
10940,ITGB1
10941,ENHO
10942,SBNO1
10943,HMGCR
10944,UBC
10945,RRAS2
10946,CNFN
10947,CAVIN4
10948,RETN
10949,HOXA11-AS
10950,GRM8
10951,C1QTNF1
10952,CA11
10953,LRRC52
10954,TRIM22
10955,VPS26B
10956,LAMB3
10957,PARD6G
10958,ECHDC1
10959,CADM1
10960,DEPDC7
10961,RABL2B
10962,ZNF25
10963,PPM1F
10964,MDS2
10965,MIA2
10966,PURA
10967,SNAPC4
10968,GALC
10969,SEMA4C
10970,SSC4D
10971,VSIG1
10972,WAC
10973,GLO1
10974,RSL1D1
10975,USP30
10976,CYP4X1
10977,WWOX
10978,FBN3
10979,CFAP97
10980,GSX1
10981,UBE2G1
10982,DCN
10983,KAT6A
10984,ETFB
10985,NEXN
10986,ZG16
10987,YJEFN3
10988,MRPL23
10989,IGKC
10990,MGA
10991,PTPN4
10992,LIPG
10993,WDR4
10994,FAM110A
10995,POF1B
10996,JAK2
10997,CNTNAP5
10998,PNISR
10999,UGT2B17
11000,DNMT3B
11001,PAQR4
11002,STPG1
11003,IL6R
11004,YWHAB
11005,SLC7A7
11006,UGT2B10
11007,PIP4P2
11008,EMC2
11009,DIS3L2
11010,CRYBG1
11011,CAPN11
11012,HAUS6
11013,CARNS1
11014,B9D1
11015,DNAJB11
11016,AHSA1
11017,DPT
11018,TMEM219
11019,CHD4
11020,TNFSF13B
11021,NDUFAF1
11022,AS3MT
11023,DMXL2
11024,ZNF467
11025,USF3
11026,HOXC4
11027,LINC-PINT
11028,SCAF11
11029,KRTAP24-1
11030,SELENOI
11031,PIM3
11032,RALBP1
11033,NCAPD2
11034,TPTE2
11035,NUP85
11036,ARMCX6
11037,OAS2
11038,KIR2DS2
11039,IL20
11040,ORMDL2
11041,ICE1
11042,FCRL3
11043,SPATA9
11044,FGF9
11045,P2RY14
11046,DMC1
11047,HIP1R
11048,BECN1
11049,ADGRL3
11050,CD55
11051,SREK1
11052,COPS9
11053,HSPA8
11054,FUOM
11055,ATXN7L3
11056,NUFIP1
11057,ANKRD36B
11058,PPM1G
11059,SERINC2
11060,CYTH4
11061,RNF14
11062,CISH
11063,NFKB2
11064,GCNT2
11065,CIB2
11066,POU4F3
11067,TUBGCP3
11068,HIF1A
11069,NTNG1
11070,FTH1
11071,SMARCA5
11072,MBP
11073,ZNF26
11074,SPATA25
11075,CYMP
11076,CRYBB2
11077,MYO16
11078,RNF11
11079,KCNK1
11080,IZUMO1R
11081,RIC1
11082,TECPR2
11083,RPRM
11084,SLC5A4
11085,BAMBI
11086,KLF2
11087,F2RL3
11088,ATN1
11089,SETX
11090,CDC42BPA
11091,CERS3
11092,CPNE6
11093,BLOC1S6
11094,SLC9A3R2
11095,KHDC1
11096,SLC9A8
11097,KLF14
11098,DSPP
11099,IKBKE
11100,POLR2B
11101,GAL3ST3
11102,CDIP1
11103,BTN2A3P
11104,KIAA2018
11105,NHLRC2
11106,USP8
11107,LCE1B
11108,CLEC11A
11109,SLC35G5
11110,DEK
11111,MEX3A
11112,ATG4A
11113,SLC39A1
11114,S1PR2
11115,FN1
11116,HOXD4
11117,CSPG4
11118,CTSE
11119,H2AC18
11120,UNC5B
11121,IFT122
11122,INHBC
11123,PRKCB
11124,CITED2
11125,ADRA1B
11126,CPAMD8
11127,GTF3C5
11128,MICAL2
11129,H2AX
11130,TNK2
11131,ZDHHC17
11132,WT1-AS
11133,CLEC3B
11134,EIF2B4
11135,CDK9
11136,RAB3B
11137,ZDHHC23
11138,GFAP
11139,FRMPD3
11140,SLC39A12
11141,NCAPH2
11142,SETD2
11143,LGALS9
11144,SLC35B3
11145,CSRP2
11146,TM4SF4
11147,TECPR1
11148,SRA1
11149,MED9
11150,NOTCH2NLB
11151,MIR103A1
11152,IKZF5
11153,UBE2M
11154,MRPS11
11155,USP39
11156,C2orf80
11157,TARDBP
11158,AXIN2
11159,DDX6
11160,ATP5F1A
11161,CDKN2C
11162,GLUD2
11163,CHMP7
11164,PPP4R3B
11165,SUFU
11166,AQP4
11167,SERBP1
11168,SLC17A9
11169,PITPNM2
11170,KIR2DS4
11171,MIR9-3
11172,MUC22
11173,GCHFR
11174,DHCR24
11175,ETS2
11176,NINL
11177,SCAMP1
11178,SPAG11B
11179,WIPI1
11180,HAVCR1
11181,SSX6P
11182,C1QC
11183,RAB25
11184,NUP205
11185,TPM3
11186,KIF16B
11187,DR1
11188,USP9X
11189,COL8A1
11190,CHADL
11191,TDRD6
11192,RBM42
11193,TRPC4
11194,UGT3A1
11195,WBP2NL
11196,ADIPOQ
11197,LCE3B
11198,PKHD1L1
11199,STOML3
11200,OR13G1
11201,PPP1R35
11202,ATCAY
11203,KLRC4
11204,CYFIP2
11205,IGHG4
11206,SETD3
11207,MIR372
11208,MYNN
11209,KCNJ13
11210,KIF18A
11211,MYOM3
11212,MEI4
11213,PDCL2
11214,UTF1
11215,ARSH
11216,CASP5
11217,FANCA
11218,HP1BP3
11219,SSH3
11220,HCRTR2
11221,RIMS4
11222,SPDYE1
11223,PRAME
11224,GPS1
11225,MSMB
11226,PTPRG
11227,HYLS1
11228,OSBP2
11229,LGALS13
11230,DCLRE1B
11231,MMP7
11232,C6orf129
11233,ODAPH
11234,EID1
11235,OOEP
11236,ERBB4
11237,TGM4
11238,AP2A1
11239,ROBO4
11240,HSD11B1
11241,MCM5
11242,NRN1
11243,SMC4
11244,ALKBH6
11245,ABCC13
11246,TRGC1
11247,MTFMT
11248,NDRG2
11249,CD68
11250,SMAP2
11251,ELK4
11252,KLHL20
11253,PANX1
11254,MIR485
11255,IFNR
11256,PLEKHG5
11257,TMCC3
11258,TGM2
11259,LY86
11260,FAM234B
11261,SPTB
11262,MIR148B
11263,GVINP1
11264,HYKK
11265,H4C5
11266,LINC00461
11267,ZMIZ1
11268,EVI2A
11269,MAGEB16
11270,C6orf1
11271,BDH1
11272,TREH
11273,TTTY6
11274,POLD4
11275,CHST12
11276,IL1A
11277,PHACTR1
11278,HERC1
11279,COG3
11280,SLC2A12
11281,CSTB
11282,STRIT1
11283,TRMT112
11284,SP100
11285,DIRAS1
11286,NAA80
11287,PELP1
11288,PTENP1
11289,JCHAIN
11290,TRPC1
11291,CPN2
11292,LRRC3B
11293,CBY2
11294,PAPSS1
11295,SLC16A2
11296,B4GALNT1
11297,MIR1-1
11298,FAM118B
11299,SNAPC2
11300,P3H4
11301,RTKN2
11302,TMEM132E
11303,AFTPH
11304,ZNF443
11305,SAP25
11306,POLQ
11307,DHRSX
11308,MIS12
11309,SPATA22
11310,MIR101-2
11311,DHRS1
11312,MYO1F
11313,PLXNC1
11314,UTP14C
11315,ADD2
11316,CMKLR1
11317,PISD
11318,RPS29
11319,ALOX5AP
11320,KCNK9
11321,TBPL1
11322,RORB
11323,ACSBG2
11324,MTO1
11325,MORC3
11326,GRK7
11327,CPEB1
11328,ATP1B2
11329,CACNG5
11330,MAPK10
11331,GGPS1
11332,KCNMB2
11333,CCDC7
11334,MKNK1
11335,CHMP6
11336,CXCL11
11337,KIF5B
11338,MED25
11339,SARS2
11340,PDE10A
11341,METTL5
11342,CHURC1
11343,RAG1
11344,MASTL
11345,PAGE2
11346,C6orf15
11347,C7orf50
11348,C9orf102
11349,DERL1
11350,NME5
11351,EEF1D
11352,ZNF609
11353,PEX6
11354,PRKRIP1
11355,USP4
11356,B3GAT3
11357,KIAA2026
11358,CDC42EP5
11359,LCN12
11360,MBD4
11361,PSMB3
11362,ABHD11-AS1
11363,STRIP2
11364,MIR877
11365,SLC39A2
11366,DHX29
11367,EIF6
11368,WNT6
11369,C12orf57
11370,PREX2
11371,GGCX
11372,NPHP1
11373,KRT80
11374,DNAI1
11375,OST4
11376,SRRM1
11377,RAB10
11378,IFT52
11379,GATM
11380,MECOM
11381,KPRP
11382,CDH11
11383,TNFSF4
11384,GIPR
11385,AP5Z1
11386,ARHGEF10L
11387,NAT1
11388,NEIL1
11389,TRMT12
11390,SYCP2L
11391,SURF1
11392,PRKACB
11393,GIP
11394,DNM1
11395,STK36
11396,SORBS2
11397,KIR2DS5
11398,SLC5A12
11399,PTRHD1
11400,MAGEA12
11401,CLK4
11402,NBAT1
11403,IAPP
11404,CFHR5
11405,AOC3
11406,TCTN2
11407,SMARCA4
11408,TNIP2
11409,SPINK4
11410,RELA
11411,GNPDA2
11412,MMACHC
11413,BMPR1B
11414,TNFAIP1
11415,WAPL
11416,H2BC15
11417,SHANK1
11418,GALM
11419,PTPRA
11420,ENPP3
11421,DUX4
11422,SIK2
11423,HACE1
11424,ATP6V0D2
11425,SMC6
11426,ZNF98
11427,PSG7
11428,AIPL1
11429,LSG1
11430,EMC10
11431,IL17RC
11432,MAP1A
11433,TRV-AAC1-1
11434,MAGEC2
11435,CIAO1
11436,MRGPRX4
11437,RPN1
11438,EDNRB
11439,NEUROG1
11440,SUPT6H
11441,TNR
11442,NMUR1
11443,NDUFA10
11444,TIPRL
11445,TUBB1
11446,LCN9
11447,CPO
11448,PRSS56
11449,MS4A6E
11450,ARMC9
11451,CEP295
11452,RNF13
11453,METTL2A
11454,CHPF2
11455,CKS1B
11456,CXCL10
11457,MARK2
11458,KCNRG
11459,MLLT10
11460,SLC25A23
11461,COL28A1
11462,KIF14
11463,GNRHR2
11464,SHB
11465,DNAJC5
11466,GALNT11
11467,DDX46
11468,TRS-TGA4-1
11469,USP5
11470,RBP5
11471,RRM1
11472,STK24
11473,COX15
11474,FBXO46
11475,RFX5
11476,LINGO4
11477,MARCHF10
11478,ARF6
11479,LIMK2
11480,MAPK1IP1L
11481,FOXL2
11482,LRRFIP1
11483,PCAT2
11484,NPBWR2
11485,BCAS3
11486,SYT8
11487,TRIB1
11488,COX11
11489,TCEAL1
11490,VPS51
11491,KDR
11492,CASP8AP2
11493,TWIST1
11494,UBE2E1
11495,VSTM2L
11496,ABT1
11497,APCDD1
11498,NONO
11499,IFNGR1
11500,EGR4
11501,H1-1
11502,AKAP7
11503,PKD1
11504,GBA
11505,ABCB5
11506,SERPINB13
11507,BTN2A2
11508,ZBED3
11509,KIAA1033
11510,LMTK2
11511,DRD2
11512,FGF3
11513,PSMC5
11514,RAP2B
11515,ENTPD5
11516,GTPBP1
11517,LRRC8D
11518,TAAR2
11519,FKBP15
11520,COL23A1
11521,CD37
11522,TCL6
11523,GSDMB
11524,NOX3
11525,EBF1
11526,MIF4GD
11527,PRR7
11528,BTNL2
11529,RUNX2
11530,THNSL2
11531,TRIM65
11532,ARL3
11533,TERF2
11534,MELTF
11535,RPS6KA3
11536,LY6G5B
11537,CNIH1
11538,LTA
11539,MIR149
11540,KIAA1210
11541,CHRNE
11542,ATP6V1A
11543,ATF6
11544,CLRN1
11545,SERPINC1
11546,CCNY
11547,DUOX1
11548,MED8
11549,IGFLR1
11550,TLNRD1
11551,INHBA
11552,ATP6V1G1
11553,TMEM214
11554,TUBB2A
11555,FAM163A
11556,ACO2
11557,DANT2
11558,THOC5
11559,HNRNPUL1
11560,TRAPPC8
11561,NANOG
11562,RASAL3
11563,CEACAM21
11564,TUSC1
11565,IBA57
11566,CCDC50
11567,RPL35
11568,CD180
11569,FASTKD2
11570,TMEM107
11571,MACF1
11572,TBX18
11573,SF3B1
11574,DGKH
11575,REM1
11576,YTHDF3
11577,STYX
11578,POMZP3
11579,NAT2
11580,PHF21B
11581,CCDC144A
11582,SIGLEC10
11583,TUT1
11584,SH3BGR
11585,NAA38
11586,KLHL17
11587,AKAP8
11588,CLTRN
11589,SPP2
11590,NTN4
11591,NSMCE3
11592,F12
11593,PCDHB6
11594,MIR93
11595,SNORA62
11596,GDAP1
11597,SP7
11598,BRWD1
11599,P2RY8
11600,AKR1C1
11601,CABP5
11602,GCAT
11603,VGLL3
11604,AMY2A
11605,TOR3A
11606,ZNF76
11607,OGDHL
11608,KPNA4
11609,ANAPC13
11610,F2RL2
11611,ZNF215
11612,NMRK1
11613,PKP3
11614,PGRMC1
11615,RELT
11616,ARSG
11617,DHFR2
11618,TPCN2
11619,ELAVL1
11620,MLLT3
11621,RPS26
11622,TSPY1
11623,NGRN
11624,PTPN3
11625,ZNF383
11626,ADD3
11627,AMOT
11628,TXNL4B
11629,LCN2
11630,CSTF1
11631,PLGLA
11632,ZNF777
11633,SNORA74B
11634,ZDBF2
11635,CPT1A
11636,ATAT1
11637,GPX1
11638,TRAT1
11639,FOXC1
11640,UROS
11641,CCNA2
11642,SULT4A1
11643,TSR2
11644,PGLYRP3
11645,SAMD4B
11646,CLIP3
11647,DISP2
11648,PCSK9
11649,CERK
11650,TFPI2
11651,GTF2IRD1
11652,SFN
11653,KCND2
11654,ZWILCH
11655,TAP1
11656,FOLH1B
11657,RGMB
11658,SEPHS1
11659,DUSP14
11660,TREML4
11661,RNR1
11662,TNFRSF13B
11663,POLDIP3
11664,HNF1A
11665,BRINP3
11666,MIR15B
11667,GAP43
11668,NNAT
11669,MIR181C
11670,TMEM126B
11671,SSR3
11672,PSG9
11673,ZNF365
11674,ZNF75D
11675,PACS2
11676,DGCR6L
11677,RPL26L1
11678,MASP2
11679,SP110
11680,HMGCL
11681,MRM2
11682,KLC1
11683,SLC25A14
11684,HTR2C
11685,LSM3
11686,EIF2C4
11687,B3GALT4
11688,KYAT3
11689,CASZ1
11690,TAS2R7
11691,PBK
11692,ERLIN2
11693,ZBTB4
11694,MIR29B2
11695,BMNCR
11696,XPO6
11697,SYNC
11698,TRL-AAG2-3
11699,EXTL2
11700,TAB2
11701,CTNS
11702,PTBP2
11703,CA3
11704,KCNE1
11705,CHST6
11706,FXN
11707,EFNA4
11708,KANSL1
11709,DAPK1
11710,KCNA7
11711,TRIOBP
11712,LRCH1
11713,CPEB2
11714,FAM72B
11715,RTN1
11716,CYP4B1
11717,ALPG
11718,ATP11B
11719,NLRC5
11720,DLEU2
11721,ENPP5
11722,TRIM16
11723,MOXD1
11724,PRR4
11725,SPP1
11726,CNOT8
11727,RAPGEF3
11728,PNMA2
11729,PLA2G2A
11730,SIPA1
11731,CASKIN2
11732,MINDY3
11733,FAH
11734,C9
11735,RASGEF1B
11736,GMPS
11737,CFD
11738,ABHD14A
11739,PIGV
11740,RNF128
11741,ECM1
11742,CHCHD6
11743,ARHGAP9
11744,GAGE13
11745,NEO1
11746,ZNF331
11747,ANO8
11748,MSGN1
11749,SMDT1
11750,NFKBIB
11751,PSMA2
11752,NUP58
11753,ANKRD55
11754,OSCP1
11755,BCL11A
11756,RUFY1
11757,DYRK1B
11758,PCDHB14
11759,LTBP2
11760,NEURL3
11761,IQSEC1
11762,RPUSD1
11763,FECH
11764,NR5A1
11765,KCNG3
11766,DEFB121
11767,FBXL3
11768,MIR194-1
11769,CDH16
11770,CDK7
11771,ELAPOR1
11772,SSUH2
11773,CCNT2
11774,MT2A
11775,KIF21B
11776,FAM9C
11777,SLFN14
11778,SYNE4
11779,TM6SF2
11780,C7orf47
11781,CASP14
11782,GSTA5
11783,TBC1D3C
11784,FAM128B
11785,LMNA
11786,TMEM183BP
11787,CDCA5
11788,NOP10
11789,FRS2
11790,SNCG
11791,DDX27
11792,CCKAR
11793,ZNF627
11794,FBXL4
11795,WRNIP1
11796,VPS11
11797,NFIX
11798,RNF113A
11799,GP1BA
11800,SPPL2C
11801,NUDT7
11802,TRDMT1
11803,TXNRD1
11804,RBP2
11805,LETMD1
11806,CLPS
11807,ZYG11B
11808,CPT1C
11809,ZNF354C
11810,NEDD8
11811,IGHG2
11812,PLCB2
11813,RBSN
11814,CD33
11815,PAICS
11816,RND2
11817,SCGB2A1
11818,FBXW12
11819,TAFA2
11820,INTS2
11821,RETREG1
11822,EXO5
11823,GDNF
11824,RAB11FIP5
11825,LSM10
11826,SHARPIN
11827,IL17RA
11828,IGSF8
11829,SPHK2
11830,MIR148A
11831,TMEM45A
11832,PPP2R2C
11833,CRTAM
11834,DUSP13
11835,NUAK1
11836,MMP28
11837,PRR5L
11838,KRBOX4
11839,RNF168
11840,CRPPA
11841,ELOVL1
11842,HMMR
11843,CAVIN2
11844,ETV5
11845,IFNLR1
11846,TUSC7
11847,CIBAR1
11848,OSGEPL1
11849,ABCA4
11850,GUCA1A
11851,SAMM50
11852,RASGRP2
11853,MAVS
11854,NCLN
11855,TRPV4
11856,IFNAR2
11857,SLC22A20P
11858,SPEF1
11859,PCDHGA4
11860,CTTNBP2NL
11861,MORC4
11862,ESCO1
11863,FNDC4
11864,CAMP
11865,GPC4
11866,LYZL6
11867,PRDM11
11868,SFRP4
11869,SMURF1
11870,GLRX5
11871,BLID
11872,ATP5C1
11873,CDK6
11874,NOL12
11875,PRICKLE1
11876,HOPX
11877,KRTAP13-1
11878,ZNF646
11879,DYNLT2
11880,OCRL
11881,CENPU
11882,UBTD2
11883,NSF
11884,KRT37
11885,CELF3
11886,LCT
11887,MIR136
11888,EFTUD2
11889,LAPTM4B
11890,SHISA9
11891,ZNF569
11892,GNPAT
11893,ABCB11
11894,TERT
11895,ZBTB2
11896,TRBC2
11897,ZFP90
11898,MCTS1
11899,FBXO24
11900,DDR2
11901,GMIP
11902,NT5C2
11903,KLHL14
11904,DLEU1
11905,SLC50A1
11906,MAP3K7
11907,MEOX1
11908,MAP3K2
11909,SF3B3
11910,NSL1
11911,CETN3
11912,ADGRF4
11913,STAU2
11914,CWH43
11915,OBP2B
11916,SLC16A10
11917,LRPAP1
11918,DNAJC5B
11919,CDKN1B
11920,MRO
11921,HS6ST3
11922,GMPPB
11923,GLI1
11924,ADRA1A
11925,KCNH8
11926,COMMD5
11927,RAB6B
11928,ARHGAP26
11929,FTCDNL1
11930,SYPL1
11931,H4C7
11932,CYB5R1
11933,TAS2R40
11934,SLF1
11935,PTCH1
11936,GHRHR
11937,TMLHE
11938,ESR1
11939,ITPKB
11940,DIPK1C
11941,CYP2W1
11942,BARX1
11943,CENPF
11944,FOXK2
11945,ISLR
11946,EIF2S1
11947,GPX4
11948,NR3C2
11949,NLRP6
11950,DAAM1
11951,HEXIM2
11952,TNFSF12
11953,ROMO1
11954,CDH13
11955,CHL1
11956,SMOC1
11957,LSP1
11958,HDC
11959,TAAR1
11960,TIMD4
11961,PPIL3
11962,FAM86C1P
11963,CD3G
11964,ZFHX4
11965,CPA2
11966,TLN1
11967,NIPBL
11968,UBE2D3
11969,SLC22A15
11970,HOXA1
11971,TXNDC8
11972,GLYCTK
11973,CAMK1
11974,LYL1
11975,FAM83D
11976,TRV-AAC1-4
11977,PACS1
11978,PMF1
11979,TRG-GCC2-6
11980,HORMAD2
11981,SPATA8
11982,KRT40
11983,TMEM175
11984,DCAF1
11985,GALNT4
11986,APOC1
11987,NEPRO
11988,SLC37A3
11989,CA6
11990,HRC
11991,ZRSR2P1
11992,AKAP6
11993,CLEC18A
11994,DPYS
11995,ALPI
11996,MAGEB6
11997,FBLN5
11998,NELFA
11999,WDFY4
12000,NPY1R
12001,THYN1
12002,IL1RL2
12003,ST14
12004,TWF1
12005,TMEM79
12006,TSHB
12007,NSA2
12008,CH25H
12009,TRUB2
12010,GATA6
12011,TEAD3
12012,SMAP1
12013,EML5
12014,MYOG
12015,SPANXN5
12016,GOLPH3L
12017,MGST2
12018,PRICKLE3
12019,GNAT3
12020,FAT1
12021,MIR128-1
12022,TSPAN8
12023,LYZ
12024,CFC1
12025,ACOT13
12026,FOXC2
12027,CCN6
12028,RANGAP1
12029,CCDC96
12030,MESP1
12031,IGLC1
12032,RAE1
12033,SFTA3
